4501-862;EST.GOLFE-ZI SILVALDE
4505-122;Rua da escola nº122
4505-248;R. CAMILO CASTELO BRANCO 79
4505-259;RUA COELHO E CASTRO, 90
4505-684;Ed. Filadelfia
4509-908;TRAVESSA ULFILANIS 21
4510-178;RUA ALEXANDRE AZEVEDO GAMA
4510-428;Rua São Pedro,Edf Bombeiros SÃO PEDRO DA
4510-480;Rua das Alminhas de Manariz, s/n
4510-502;RUA DE BARREIROS, 7
4510-706;AV.ASSOC.COMERCIAL  E IND. DE GONDOMAR 4
4520-115;R.1 MAIO,229-259
4520-156;RUA DA CHARCA, S/N, AP. 70
4520-161;AV. 25 DE ABRIL, 49 BD
4520-164;Av Dr Francisco Sá Carneiro, 4 Loja D -
4520-179;R.DR.ALCID.STRECHT MONT.,55
4520-195;LUG.VILA BOA-PG.DOCE STA M.FEI
4520-201;R. DOS DESCOBRIMENTOS, 141
4520-208;Rua Domitília de Carvalho, Nº 49
4520-211;R. DR. CANDIDO DE PINHO, 1
4520-215;Rua Doutor Henrique Veiga Macedo 16 C
4520-234;R.JORNAL CORREIO FEIRA 5 A
4520-306;Quinta do Castelo
4520-470;Av. Santiago 184
4520-606;Rua da Gândara, Nº 664
4524-909;Avenida 5 de Outubro nº 17
4525-062;R. Zona Ind. Canedo 713
4525-100;Rua de Sousanil 476
4525-189;RUA PRINCIPAL, 973
4525-540;R. DA ZONA IND., 545
4529-908;Rua Dr.Candido De Pinho 32
4535-166;Rua Central da Vergada 1036 a 1058
4535-214;Est. Nac. nº1 890
4535-317;Rua Nova do Candal 85
4535-368;Rua da Salgueirinha 325
4535-401;Rua Santa Maria Nº 1185
4535-482;R. Dr. Correia Marques 20
4535-549;Rua Nova do Fial, 102
4535-567;Av. Quinta do Valado, 249
4536-909;AV PRINCIPAL, Nº 110 Apart 20
4540-102;Avenida 25 de Abril, 30
4550-103;PR.INDEPENDENCIA-FR.0
4560-122;AVENIDA DO CARVALHEIRO Nº222
4560-162;City Park Penafiel - Lugar do Tapadinho
4560-221;"RUA SANTO ANDRÉ, PARQ. CIDADE LOJA I	"
4560-222;LUG.MARRECOS
4560-451;AVENIDA ARAUJO E SILVA 3
4560-454;Largo St.º António dos Capuchos Hosp. Mi
4560-465;Av. José Julio S/N
4560-466;Rua Fonte do Carvalho
4560-480;Avenida Sacadura Cabral,183  PENAFIEL
4560-493;Av. Soares de Moura, 72
4560-507;Rua Luis Camoes n 10
4560-531;Rua da Saudade, 34
4560-547;AV.JOSE JULIO,259
4560-553;rua Monte de Facho 25
4560-709;Zona Industrial II, Lote 9
4560-765;Rua da Agra 810
4560-839;Avenida de São Simão, 333
4560-909;Av. da Fabrica 298
4570-077;R.Padre Celestino Furtado 723
4570-258;R.DR.ANTONIO BARROSO
4575-142;TR.ESPORAO,582
4580-021;Rua 1º Dezembro, n.º47, 1º Sala U
4580-029;Av. Comendador Abílio Seabra 176
4580-085;Rua Dr. Elias Moreira Neto 141
4580-123;PRACETA DA CIDADE 18
4580-156;R.Monte da Povoa 81
4580-193;Avenida da República 167
4580-297;Rua N. Srª dos Chaos, 291
4580-311;ZONA INDUSTRIAL DE CETE 287
4580-627;Facho 41
4580-630;Rua Senhora de Fátima 221
4580-877;RUA DA VISTA ALEGRE, Nº 35
4585-027;RUA MANUEL ASS. FALCAO, C. EMP. ARM. 5
4585-116;Rua Central da Gandra,1299,R/C Loja 10 G
4585-211;RUA DE S. SEBASTIÃO n.210
4585-340;Rua Eng Adelino Amaro Costa
4585-820;Av. central de Astromil 599
4585-874;Urbanizacao de Sao Tiago,3 - Garagem, R/
4589-904;Zona Ind. Terronhas - Ap3
4590-000;Rua Afonso do Paço, n.º 56
4590-182;Praça 20 de Maio, 22 Fat. Piso3
4590-318;RUA ALEXANDRINO CHAVES VELHO 85
4590-344;Rua do Comércio, n.º121
4590-527;Praça da Républica 46
4590-552;Rua da Cooperativa 23
4590-585;Rua Dr. Leao de Meireles 17
4590-589;RUA DR NOGUEIRA SOARES 17 1
4590-591;Rua Eng. Alexandre Aranha, n.º 245
4590-612;RUA RAINHA DONA LEONOR, 8 CV.
4590-909;Rua dos MIrantes 76
4595-106;Travessa do Calvário, 64
4595-125;Rua das Fontainhas, 206
4595-201;AVENIDA ALDEIA NOVA 123
4595-313;RUA DA QUINTA DA GÂNDARA
4595-366;Rua das Associações, 78
4595-415;Rua Central de Seroa, 594
4595-416;ALAMEDA LIBERDADE,1
4595-438;Rua da Indústria, 246
4600-013;Av 1º de Maio -Ed.Mirante 1424
4600-044;Rua 5 de Outubro,35/39 AMARANTE
4600-078;RUA DA ESTRADA REAL 200
4600-101;R.S.SEBASTIAO,80
4605-032;LARGO DA FEIRA 12
4610-105;Av.Dr. Leonardo Coimbra/Rua Rebelo
4610-106;Rua de Magalhães Lemos
4610-212;R REBELO DE CARVALHO 229, SL 4/5
4615-586;Rua Costa Rosa 416
4620-019;Rua da Costa, n.º35
4620-025;RUA DA INDÚSTRIA, 14, PAVILHÃO 2 14
4620-130;Praça D. António Meireles 45
4620-141;AVENIDA COMBATENTES DA GRANDE GUERRA 384
4620-148;RUA JOAQUIM BURMESTER 1095
4620-402;Rua do Outeiro, 116
4620-408;RUA PADRE ANTONIO BASILIO, 392
4620-410;Rua do Parque Desportivo, 153
4620-547;Largo da Igreja 36
4620-620;RUA DE TRIGAIS, 220 - S. MIGUEL
4620-650;Rua Visconde de Alentém nº358
4620-651;Rua S.Antonio ED. Lousa Centro 289
4620-653;Praça Republica,NE LOUSADA
4620-674;Praça das Pocinhas, Ef. Jardim, 163, Loj
4630-201;Rua Avelino Ferreira Torres, 1520
4630-203;Av. Futebol Clube do Porto 449
4630-205;Av.DR Francisco Sá Carneiro 166
4630-296;Avª Manuel Pereira Soares, 36 - R/C
4630-371;TRAVESSA D. CARLOS Nº 12
4640-465;RUA 20 DE JUNHO, LOJA E
4650-369;Rua da Bouça Cova
4660-212;Av. Rebelo Moniz
4660-228;R. Jose Pereira Monteiro,207 r/c
4700-000;CAMP.GUALTAR-UNIV.MINHO COMP.2
4700-001;R. Costa Soares,13
4700-028;COMPLEXO S -216 Complexo da univers
4700-057;UNIV.MINHO,CAMP. GUALTAR
4700-084;Av. Cavado Estrada Nacional 101 Nº 100
4700-154;ESTRADA DE DUME, LOTE 13
4700-215;Praça Condestável, 121 - Piso 0 R/C
4700-244;Quinta de Santa Maria
4700-272;RUA RECTA DO FEITAL, 31
4700-306;LG.BARAO S.MARTINHO,28/30-P.1
4700-312;Praça Conde de Agrolongo (São João do So
4700-314;Rua Doutor Justino da Cruz (São João do
4700-368;Travessa do Carmo
4700-373;RUA CONSELHEIRO  JANUARIO 119
4700-374;Rua Custódio Vilas Boas ,16
4700-387;AVENIDA GENERAL NORTON DE MATOS 13, 2ª
4700-411;PR. DAS ANDORINHAS 20
4700-514;Praça CONDE AGROLONGO
4700-565;R.ANJO,27-MIRE TIBAES-AP.2702
4700-885;QTA.MARVILA,LT.2D
4701-975;Parque Industrial Celeirós
4704-553;LARGO DO PAÇO SN
4705-002;Rua das Leiras, Lote 25 Sequeira
4705-084;RUA CIDADE DO PORTO Nº 66 1º ESQ FRENTE
4705-087;nº 2 Rua Damiana Maria da Silva
4705-224;RUA JOSE LOPES DA SILVA GRANJA N º50
4705-265;R.FREI JOSE VILACA,191C
4705-377;LUGAR  MONTE DAS CRUZES,
4705-414;Parque Industrial Celeirós
4705-557;Avª S. Tiago de Priscos
4705-564;Rua João Paulo II - Priscos
4705-820;R.MAX GRUNDIG,1
4709-007;Rua Centro Social 58
4710-000;VILA NOVA NOGUEIRA
4710-228;AV. CENTRAL 33-2º
4710-249;Av. da Liberdade CC Granjinhos 426
4710-358;Rua Bernardo Sequeira,211 BRAGA
4710-374;Rua Dom Pedro V (São Victor),298 BRAGA
4710-409;Rua Nova Santa Cruz nº 70
4710-427;R.TOMAS RIBEIRO
4710-439;Rua de S.Vitor 50-60
4710-913;RUA 25 DE ABRIL 439, R/C
4710-923;R.RAIO,165
4711-954;AV DR FRANC PIRES GONCAL 45
4715-001;Rua Américo Ferreira de Carvalhonº24
4715-010;Rua Bernardo Sequeira 223/225
4715-018;DR. FRANCISCO DUARTE N106 1 ANDAR SALA 3
4715-165;Lugar de vila nova ,Pav3
4715-177;Lugar do Cuzeiro -Nogueira
4715-196;Lugar da Igreja n61
4715-214;Lugar de Vila Nova, Nogueira
4715-215;RUA DE VILA NOVA, (EN101)
4715-238;LUGAR VILA NOVA-NOGUEIRA
4715-275;AV.D.JOAO II
4715-310;R.LUIS ANTONIO CORREIA,119
4715-319;CENTRO EMPRESARIAL DE BRAGA LOTE E1
4715-380;AV.GEN.CARRILHO S.PINTO,8
4715-402;PRAÇA DR. CANDIDO PIRES,15
4715-558;Av. Dr. Francisco Pires Gonçalves
4720-013;Largo Dom Gualdim Pais 1
4720-023;Rua parque Industrial 503  Rendufe
4720-335;RUA JOÃO PAULO  II Nº 8 FERREIROS
4720-352;RUA STª CATARINA ,6
4720-521;URBANIZAÇÃO BICO -N, 16 BLOCO 3, R/C-E-L
4730-325;RUA DO MONTE , 252
4730-453;LG DO BOM SUCESSO RUA 3, BLOCO B LJ 6A
4730-460;Av. do Cavado
4730-581;Z. INDUSTRIAL DE GEME LT 12
4730-583;RUA 6 DE OUTUBRO 255
4730-711;Av. Antonio Sergio 785
4730-716;RUA DR. BERNARDO BRITO FERREIRA 77
4730-733;praça de santo antonio 112
4730-908;Lugar do Barreiro - Rua 1
4740-010;Rua da Fábrica, Z. Ind. da Gandra, nº117
4740-031;Rua da Praia 45
4740-203;Av Dr Henrique Barros Lima-Ao Hospital d
4740-238;RUA CONDE CASTRO Nº14
4740-438;Avenida Margarida Queirós, 203
4740-680;RUA PARQUE DESPORTIVO
4745-124;RUA NOVA DO SANGUINHAL 200
4745-312;ZI da Carisa,Rua de Angola 221
4745-330;RUA JOSÉ MOURA COUTINHO 608, 1
4750-001;RUA DOS QUEIJEIROS , Nº 255
4750-106;AV. ALCAIDES DE  FARIA, ED. RENOVAÇÃO, N
4750-116;Rua Barbosa Du Bocage, Loja 5, R/ C G
4750-154;AV. N. SENHORA FATIMA 175
4750-176;TRAVESSA JOÃO DUARTE, 28
4750-197;R PEDRO ALV. CABRAL 166,R/C
4750-217;Rua Tomé de Sousa 298
4750-297;Prac. Dr. Francisco Sá Carneiro
4750-312;Avenida Liberdade,31 BARCELOS
4750-324;Avenida Dom Nuno Alvares Pereira,81/117
4750-329;Largo Porta Nova,22
4750-389;Urbanização da Fariota-Lugar Pereiro
4750-625;RUA PEDREIRA
4754-909;Parque Industrial da Várzea, Pavilhão 60
4755-539;Z.IND. VARZEA,LT.14-LUG.CASAIS
4755-564;RUA DE S. LAZARO 27
4760-009;Rua do Azevinheiro 70
4760-013;AV. REBELO MESQUITA, Nº 136 AP. 128
4760-020;R.CAP.MANUEL CARVALHO N.36
4760-111;Praça Dona Maria II,1303
4760-118;R. ALVES ROÇADAS 78 LOJA 7 R/C ED. S. AN
4760-120;RUA  ANA PLÁCIDO n.147
4760-153;RUA LUÍS BARROSO, ED. SAGRES ESC. 10
4760-159;Rua Padre Freitas Reis 68
4760-162;RUA S. JOÃO DE DEUS, 116
4760-292;RUA  ALBERTO  SAMPAIO Nº 721
4760-357;R.JOSE ELISIO G.CEREJEIRA-ZI C
4760-443;R.ALTO SENRA, 344-CAVALOES
4760-482;Rua dos 3 Caminhos Pav 1e2
4760-552;Rua Dr.Daniel Nunes Sá,1
4760-563;R. PADRE DOMINGOS J. PEREIRA 1000
4760-688;Rua Vasco da Gama 671
4760-708;Rua Central da Candieira 141
4760-725;Rua Sol Poente - Ribeirão 125
4760-810;Rua da Indústria, 181
4760-813;Rua Mabor 104
4760-888;Parque 1 Maio 315
4764-802;R. MABOR, 104 - LOUSADO
4764-906;R.ADEL.LEITAO-AP.5028
4765-101;Av. 25 de Abril, n.º100
4765-202;AV. NARCISO  FERREIRA 136/142
4765-219;Rua 5 de Outubro, 425
4765-565;TRAVESSA DA PORTELA 401
4765-683;Avenida Padre Manuel J.Salazar Pereira d
4765-723;Rua Camilo Castelo Branco 126
4765-901;QUINTA DO MATO
4770-217;Rua do Rio Pele 100
4770-260;Avenida Doutor Mário Soares (Telhado), 1
4770-414;AV. DA PONTE NOVA 451
4770-449;R.Padre Benjamin Salgado 60
4770-464;Rua S João Pedra Leital
4770-495;Lugar de Ruivães
4770-508;Trav.Domingos Monteiro 102
4770-578;RUA DA PEDRA Nº 85 - S. COSME VALE
4771-907;RUA CENTRAL DO CARVALHIDO 374
4775-208;RUA N. SENHORA DA GRAÇA, 1112
4775-417;RUA DA VINHA Nº408
4780-133;AVENIDA DE BEIRE, N.º1142
4780-321;Z. IND. DA POUPA II RUA B  Nº 92
4780-370;Largo Coronel Baptista Coelho, 7 SA
4780-373;Praça 25 de Abril,7/9 SANTO TIRSO
4780-487;RUA JOSÉ LUÍS ANDRADE 63, 5
4780-501;R. 5 de Outubro 92
4780-528;Rua da Poupa Lt. 6 - Ar
4784-909;Zona Industrial da POUPA, Rua C, Fraccao
4785-011;RUA CANCELA VERMELHA, Nº 450
4785-107;R.D.GONCINHA,1029-ABELHEIRA
4785-143;R.ANTONIO SA C.ARAUJO,105
4785-167;R.GOMES TEIXEIRA,153
4785-269;RUA RAINHA SANTA ISABEL
4785-276;R.D.AFONSO ALBUQUERQUE 163
4785-327;R.JOAQUIM COSTA PER. SERRA Nº7 BL. B
4785-505;R.ALTO BAILARES,637-P.0
4785-640;RUA DAS NOVAS  EMPRESAS 88/96
4785-647;Rua do Progresso - Lantemil 234
4785-716;AV.TROFA VELHA,1100
4785-909;R.POENTE,166-AP.282
4786-909;Maganha - Santiago Bougado
4795-004;Avenida Conde Vizela, 394 AVES
4795-080;R.LUIS GONZAGA,242
4795-475;Rua Júlio Maria Martins da Costa
4795-476;RUA MANUEL DE SOUSA OLIVEIRA
4795-784;R DA BAIONA N 422
4800-098;R.STA.EULALIA,808
4800-143;RUA  DA PORTELINHA 124 1º  ANDAR
4800-163;R.N.SRA.CONCEICAO,23
4800-346;Zona Industrial Textil de Brito - Lote 2
4800-518;R. DA PONTE PAV. N:1
4805-080;Largo António Gonçalves, 10  CALDAS DAS
4805-270;rua da industria 196
4805-319;RUA SÃO JOÃO BATISTA  Nº126
4805-346;Rua ind. do Monte da Carreira nº 278
4805-486;Zona Industrial de Linhares, Pav 1 A
4805-494;Rua S. João Batista 2062
4805-520;RUA CIMO VILA 4181
4805-661;Parque Industrial da Ponte, Pav. C2
4805-668;Trav.Comendador Alberto M.Sousa, lote 15
4806-909;AVEPARK - ZI DA GANDRA
4808-856;Av. Stº. Tirso    -    Prazins
4810-000;Quinta do Lameirinho Pav.8e9
4810-273;R. Dr. Joaquim Meira
4810-420;Alameda Alfredo Pimenta,56 GUIMARÃES
4810-439;R.DOM DOMINGOS DA S. GONÇALVES
4810-450;LARGO VALENTIM MOREIRA SÁ 80 R/C E
4810-491;ANTÓNIO COSTA GUIMARÃES 3229
4810-532;AV.D.JOAO IV,140
4810-534;Avenida D.João IV, LJ 460
4810-535;AV. CONDE DE MARGARIDE 279
4810-718;Bairro do Sol
4815-081;R.Arcas 479
4815-150;Rua  da Giesteira , 184
4815-364;RUA NOSSA SENHORA DA AJUDA 193
4815-474;Largo das Teixugueiras, n.º 71
4815-514;RUA MANUEL FARIA CC JARDIM  LJ 9/10
4815-552;Rua Doutor Abílio Torres,325 VIZELA
4815-660;PRT.SALVADOR CAEIRO BRAZ 201,R/C E
4815-901;Rua da Industria 89
4820-137;Largo Ferreira de Melo,21 FAFE
4820-202;R PARQUE DA CIDADE 118
4820-253;RUA JOSE SOMAVIEL SOARES  173
4820-269;R.José Cardoso Vieira de Castro 491
4820-347;R.SERPA PINTO,170
4820-451;Rua da Senra, Nº 75
4820-667;ZI DO SOCORRO LT 26
4830-513;Edificio Paços do Concelho Av. da Republ
4830-595;QUINTA ANTUNES  410, MOINHOS NOVOS
4830-741;rua do Marco 448
4835-015;Rua Joaquim Ribeiro Moura
4835-067;Avenida Londres Lote B3,1º-sala 5
4835-072;Av Conde de Margaride, 529-543 Creixomil
4835-075;AL.DR.MARIANO FELGUEIRAS
4835-105;Avenida São Gonçalo 1582
4835-164;EN 105 787
4835-235;Alameda dos Desportos
4835-237;R da Devesinha  930/942 Candoso
4835-256;Rua do Vilar, n.º 14-A
4835-309;Lugar do Lameirinho
4835-310;R DA CABREIRA DE CIMA 129
4835-360;R. TRABALHADOR TEXTIL,436 S. JORGE DE SE
4835-392;RUA DE S. MARTINHO 693
4835-514;Estrada Nacional 105 nº 3744
4835-612;RUA DO LEDOSO 227
4835-909;RUA ALBANO MARTINS  COELHO LIMA ,462,F B
4840-050;PERGOIM-CHAMOIM
4860-361;RUA DR AGOSTINHO MOUTINHO 75
4870-156;Rua Adelino Amaro da Costa, 22A
4890-166;Codessoso
4890-224;Passeio Público, nº 11 CELORICO DE BASTO
4900-015;LUGAR S.JOAO,ED.ROTUNDA
4900-031;LUGAR VALADA-CTRAL PRODUCAO
4900-317;AV.G.H.DELGADO,101-LJ.1003
4900-422;Rua Ramalho Ortigão 203
4900-462;Avenida Capitão Gaspar de Castro
4900-473;AV LUIS CAMOES 45 1 DTO
4900-492;Rua de Santo António , 94 R/C
4900-494;AVENIDA ROCHA PARIS 145
4900-495;AV. ROCHA PAIS, EDF.PALACIO,1.
4900-496;Largo de Stº Antonio
4900-515;ALAMEDA 5 DE OUTUBRO, 60/63
4900-520;Praça da República,42 VIANA DO CASTELO
4900-529;R SA DE MIRANDA 53
4900-557;Praça Dr.António Feio Ribeiro da Silva s
4900-760;RUA DO FUTURO , Nº 38 A R/C
4900-834;AV DO MEIO 1296
4900-890;RUA DA ROMENDA 124 -AREOSA
4901-878;Rua Frei Bartolomeu dos Mártires, 156
4905-044;RUA DA FEIRA, 410
4905-069;Rua da Boucinha nº 413
4905-311;ESCRITÓRIO AB/ 2
4905-312;Rua da Estação nº 80
4910-118;LARGO DOUTOR BENTO COELHO 2
4910-122;Praça Cons. Silva Torres 59,1º
4910-133;AV MANUEL XAVIER
4920-012;ZONA INDUSTRIAL - POLO 2
4920-253;Praça Alto Minho, 2 VILA NOVA DE CERVEIR
4930-590;Av. Colégio Português - loja 13R/C
4930-594;AV. SAO TEOTONIO
4930-747;Av. S. Teotonio Edf. Lepanto Loja 25
4935-132;Rua das Dálias 327
4935-231;ZI NEIVA,1ªFASE-FR.B
4935-232;ZONA INDUSTRIAL - 2ª FASE
4935-238;Av. da Estação, 584 - Loja B
4950-277;Lugar de Barreiras, Mazedo
4950-425;URB.BOAVISTA,BLOCO C-LJ.11
4950-498;Rua General Pimenta de Castro, 9 a 15 MO
4960-567;Praça Republica,35 MELGAÇO
4970-249;Parque Industrial do Paçô, Lote 24
4970-457;R. Dr.Joaquim Carlos Cunha Cerqueira 95
4970-461;Nunes Azevedo loja 24
4970-465;Rua Soares Pereira 130
4970-500;Padreiro Salvador COINDU , A
4970-593;Campo do Trasladário, Arcos S. Paio
4970-786;LUGAR DO PASSOS
4980-622;Rua António José Pereira, NE
4980-639;R.EMIGRANTE,EDF.AFONSO III, lj13
4990-014;R DR FRANCISCO SA CARNEIRO, QTA GRACIOSA
4990-024;R.DR.FRANCISCO SA CARNEIRO 477
4990-058;Passeio 25 de Abril
4990-072;Rua Agostinho José Taveira, nº 18 1º Ft.
4990-121;Rua Joao Rodrigues Morais,177
4990-580;Rua das Valinhas 438 Vilela
5000-000;R. Dr. Jose Figueredo LT.2
5000-081;QUINTA DOS PRADOS
5000-082;PARQUE INDUSTRIAL DE VILA REAL
5000-101;VALE FRIO - FOLHADELA
5000-431;R. JAIME CAMPOS, BL4, 3º DT
5000-434;Av. Rainha Santa Isabel, Lt 9, Lj 1
5000-439;Praceta Dr. Domingos Campos Nº 53
5000-539;D. António Valente Fonseca, Lj. 32
5000-557;Av. da Europa, Loja 4
5000-596;LARGO DO PIOLEDO, BL. F1, R/C
5000-600;Avenida D. Dinis, s/n VILA REAL
5000-605;Largo de São Pedro,1/9
5000-607;"RUA DE SANTO ANTÓNIO, 16, LJ. A	"
5000-638;Rua Candido dos Reis 40
5000-651;Av 1 de Maio bl B, N 56, 1B
5000-657;n 53 Avenida Carvalho Araújo
5000-660;AVENIDA ALMEIDA LUCENA 26, R/C DT
5000-669;RUA DOM PEDRO DE CASTRO
5000-703;Alameda de Grasse, loja 228
5000-724;quinta da levada  torre verde Lj.6
5000-998;Rua Quinta da Araucária, Lt 1, Lj 2
5001-911;QTA.PRADOS-AP.1013
5030-453;Rua Bairro Nª. Srª. Guia 20
5040-310;AVENIDA CONSELHEIRO JOSÉ MARIA ALPOIM 43
5050-092;QUINTA DO RODO
5050-255;Custódio J. Vieira, Ed. Prensa C1
5050-289;AV. JOÃO FRANCO
5050-347;RUA SÃO JOÃO BOSCO, S/N
5050-364;Vilarinho dos Freires
5060-314;BAIRRO MARIA DE FÁTIMA
5090-111;Largo 31 de Janeiro
5090-138;Rua Marquês de Vale Flor
5100-109;R.ALMACAVE,178-R/C.E CV
5100-132;RUA CORTES 2
5100-196;QUINTA DOS PRADOS
5100-330;BIGORNE -APARTADO 124
5100-344;Rua Direita - Edifício Egas Moniz, R/c C
5100-716;ESTRADA NACIONAL Nº2, PONTE DO NEJO, ORD
5110-456;Lugar da Cordasca, nº 1
5120-371;RUA RAÍNHA D. LEONOR S/n
5120-399;RUA AQUILINO RIBEIRO
5130-578;AV.BARAO FORRESTER,45
5140-105;Zona Industrial, Lote 27
5150-610;Av. Gago Coutinho e Sacadura Cabral 19
5160-258;R.AMOREIRAS,52
5160-294;RUA TOMAS RIBEIRO 22, 1 D
5160-304;Av. Amendoeiras, nº 9 R/c
5180-120;LARGO DO TERREIRINHO
5200-207;Avenida Nossa Senhora do Caminho,80 MOGA
5200-244;LARGO DO CONVENTO
5210-183;Largo da Moagem MIRANDA DO DOURO
5210-190;Largo D. João III
5225-032;R.INDUSTRIA
5225-132;LAR DE S. MIGUEL, RUA DA INDUSTRIA
5230-284;Zona Indust. de Vimioso, Lt 42/45
5230-304;RUA ABADE BAÇAL, Nº 27
5230-330;Rua Dr. Francisco Sá Carneiro 8
5300-034;RUA ENG. JOSE BEÇA, 46
5300-075;AV. ALEXANDRE HERCULANO s/n
5300-178;AV.JOAO DA CRUZ 94/98
5300-210;Rua Emídio Navarro, 77, 3º
5300-261;Rua S.João de Brito 15
5300-358;Av Cidade de Leon 506
5320-326;Rua das Freiras 13
5340-021;ZONA IND. AMENDOEIRA, LT. 21/24
5340-221;LG.PRADO
5340-228;R.ALEX.HERCULANO,6-RC
5340-241;AV. COM. ANT. JOAQUIM FERREIRA 10 B R/C
5340-252;RUA DOS MEROUÇOS, S/N
5340-279;LARGO DA COOPERATIVA
5340-289;Rua Cond. Antonio Joaquim Ferreira 5 R/C
5340-296;Zona Industrial lt 94/98
5350-001;Av. Engº. Camilo Mendonça 287
5360-160;EN.102-KM.44-VILA FLOR
5370-202;Av.  25 de Abril  268
5370-206;AV. BOMBEIROS VOLUNTÁRIOS 28
5370-298;Rua Abade Baçal, 157
5370-347;Rua da República, 15 MIRANDELA
5370-430;Rua Dr. Jorge Pires, Lote 9
5370-535;RUA 25 DE MAIO 119
5385-097;Rua dos Bombeiros
5400-001;LUGAR DO EXTREMO - VALDANTA
5400-011;ROTUNDA DO RAIO X
5400-055;AV.SANTO AMARO,BL.2-LJ.3
5400-093;Pr Rui Garcia Lopes,nº-4
5400-114;RUA CORONEL BENTO ROMA
5400-123;ED.PC.BRASIL LJ.17
5400-150;LARGO CAMÕES SN
5400-165;R.CANDIDO SOTTO MAYOR,25-27
5400-220;rua Direita 188
5400-222;RUA DUARTE D´ARMAS, LOTE 24, ALTO DA FOR
5400-261;FONTE DO LEITE
5400-265;Urb. Formiguinha, Lote 6 Loja A
5400-283;RUA DE SÃO FRAÚSTO, A
5400-293;Av.Da Galiza
5400-310;AV. IRM RUI GAR. LOPES, ED S NEUTEL LOJA
5400-318;R. FREI JOÃO CHAVES,ED. CASABLANCA
5400-419;AV. NUNO ÁLVARES 46
5400-434;AV.RAINHA STA ISABEL, LT 8, ENT. B LJ. 4
5400-484;QUINTA DO LEÃO, LOJA 2
5400-549;BECO DO TREM, AP. 113
5400-570;Augusto de Morais Campilho lote 4
5400-673;NINHO EMPRES., PAV. B5
5400-674;Z.IND.R.DR ANTONIO CARVALHO LT.30
5400-695;RUA JOAQUIM MAZAREM 25
5400-712;Z.I., EDIFICIO SOL NASCENTE 19
5425-068;Estrada Municipal 311 - A
5425-322;Largo Miguel Carvalho,NE VIDAGO
5425-338;AVª TEIXEIRA DE SOUSA, 2
5430-453;RUA DA MISERICÓRDIA, Nº 2
5430-481;R. DR. JULIO DO CARVALHAL LJ. 13
5430-658;RUA DO TOURAL
5445-174;URB.VILA TORRE
5450-001;"BAIRRO CASTANHEIRO REDONDO, Nº 13	"
5450-003;AV. DR CARLOS SOUSA
5450-004;AV. GEN HUMB. DELGADO,  ED. CAMPUS ESC 3
5450-020;Rua Comendador Silva,NE VILA POUCA DE AG
5450-030;Rua Duque D'Ávila e Bolama, 23
5450-156;RUA HENRIQUE MAIA, ED. ESTAÇAO 12
5450-280;Telões S/N
5450-341;Rua do Cruzeiro Nº 1
5460-316;Rua Engenheiro Caldeira Pais, Bloco 2 Lo
5460-320;Avenida do Eiró, nº 15
5460-325;RUA DA QUINTA
5470-214;Praça do Município nº1
5470-265;PC. FRANCA E9
6000-074;Alameda Liberdade,17/19 CASTELO BRANCO
6000-078;Av. de Espanha 18
6000-081;AVENIDA GENERAL HUMBERTO DELGADO,80, 2A
6000-083;Av. Nuno Alvares 34
6000-084;AV. PEDRO ÁLVARES CABRAL
6000-097;PRACA 25 DE ABRIL 9
6000-103;LG. SAO JOAO 21-25
6000-105;LARGO DO ESPIRITO SANTO 42
6000-140;QUINTA DRº Beirão  LOTE 13 LOJAS
6000-150;R. AMATO LUSITANO 50 LOJA
6000-151;RUA ANTÓNIO RODRIGUES CARDOSO 2
6000-159;RUA 5 DE OUTUBRO, Nº16
6000-167;RUA DA FONTE NOVA 1
6000-168;QUINTA DA MILHÃ - ESTRADA DO SALGUEIRO
6000-179;RUA SANTIAGO 15
6000-189;Rua dos Cavaleiros n 23
6000-197;R DO SAIBREIRO 3P DO CINE TEATRO AV
6000-202;Rua Comandante Lúcio Miguel Pereira
6000-230;RUA DOUTOR FRANCISCO PALMEIRO
6000-235;R.DR.H.CARVALHAO,L13-CV-LJ4
6000-266;Rua prof. Dr. Faria de Vasconcels
6000-276;RUA S.JOÃO DEUS, 23 R/ESQ
6000-279;r Sra de Pieddade l1r/c
6000-337;RUA FREI MANUEL DA ROCHA 1
6000-370;RUA DO PONSUL, 76
6000-457;RUA DO FORNO, Nº 2, TABERNA SECA
6000-459;Z.INDUSTRIAL,RUA A-LT.O2
6000-478;URB. QUINTA DA GRANJA PARQUE
6000-767;Av. do Empresário
6000-997;Zona Ind. L-P6C  Loja 4
6005-010;ESTRADA DE SÃO DOMINGOS
6005-015;Largo Santo António, s/n ALCAINS
6005-300;ESTRADAS DAS ENGUIAS
6040-100;AV.JOSE MARCELINO 7 R/C E-F
6040-102;LARGO DO MUNICIPIO
6040-999;ZONA INDUSTRIAL
6050-315;RUA JULIO BASSO 55
6060-011;Herdade Boomland, Estrada de Alcafozes
6060-081;E.N. 239,CRUZAM.DE SALVADOR
6060-180;Av. mouzinho de Albuquerque
6060-259;RUA DRº PEDRO AUGUSTO CAMACHO VIEIRA Nº7
6100-024;FONTE DA MATA
6100-266;RUA DOS PINHEIROS lj 2b
6100-601;R. ESC da ABEGOARIA N3
6100-707;Venda da Pedra
6100-738;LARGO DO MUNICÍPIO
6100-748;PR.REPUBLICA,35
